id,slug,3do_parent,android_parent,atari_parent,commodore-amiga_parent,ios_parent,linux_parent,mac_parent,neo-geo_parent,nintendo_parent,pc_parent,playstation_parent,sega_parent,web_parent,xbox_parent,action,adventure,arcade,board-games,card,casual,educational,family,fighting,indie,massively-multiplayer,platformer,puzzle,racing,role-playing-games-rpg,shooter,simulation,sports,strategy,released_año,released_mes,released_dia,released_trimestre,released_cuatrimestre,released_semestre,released_lustro,released_decada,released_estacion,exito,target
324813,switch-the-light,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324814,deadeye-knights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324815,aiap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324816,b-line,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324817,benegames,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324818,world-end,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324819,puppies-zombies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324820,leahs-little-moment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
324821,shmup-itch-nintendofan10039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324822,control-sci-fi-psychological-visual-novel,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324823,lands-end-polished-studios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324824,space-dead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324826,project-sonar-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324828,jupiter-creek-a-game-for-losers-demo,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324829,left-right-wrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324831,tuning-my-heartstrings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324832,skyrun-drowsy-bat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324833,plane-game,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324834,cowboy-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
324835,spce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324836,orbis-alia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324837,i-am-a-good-monster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324838,blaze-land,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324841,infinite-itch-lord8266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324842,deixa-eu-correr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324843,astrodog-vs-aliens,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324844,2d-plataformer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324845,koibito-a-pitch-accent-practice-game,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324846,ghostblade,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324848,returner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324850,survival-to-the-end,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324851,ha-vagas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324852,your-highness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324853,rot-itch-michael-bonardi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
324855,rock-stacking-force-field-prototype-01a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324856,skinners-cage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324857,marina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324858,faded-ajjamgames,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324859,death-mates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324860,airship-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324862,distant-dreams-a-buddy-jam-game,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324863,roll-a-setting-in-one-second,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324865,rynica-clicker,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324866,sinhwawanolimunhwa-3jo,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324867,fabians-tournemant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324868,the-doll-house,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324869,maddie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324870,the-fixies-helicopter-masters,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324871,deltarune-frisk-battle-birth-of-games-and-memories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
324872,buuguys-tournament,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324874,tims-time-traveling-tourist-trail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324875,pokemon-springe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,2,2
324876,ninlovedo-memories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324877,the-third-building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324878,2d-space-shooter-xientra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324879,bomberman-test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324881,recursion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,4,4
324882,cyberspace-1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324883,cyberkrime-ultraforce-babyzone-5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324884,sparks-acidgrunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324885,run-itch-ignus-aurum-probat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324886,surveillance-state-hunter,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324888,pack-the-ducks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
324889,gunsplosion-builder-o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.928571428571427,0.36363636363636365,0.9999999999999999,0.3333333333333333,0.5,0.0,0.928571428571427,0.8571428571428541,0.0,3,3
